id_companies,id,name_companies
4164,14398,Orion Pictures
20033,14398,Kouf/Bigelow Productions
19552,10890,Columbia Pictures Industries
23331,1281,Tiger Aspect Productions
54378,1281,PolyGram Filmed Entertainment
71818,1281,Working Title Films
75511,32332,Nomadic Pictures
88331,32332,BMG Independents
88332,9770,Warner Bros.
88333,9770,Arnold Kopelson Productions
88334,12616,New Line Cinema
79532,34838,Arts Council of England
79533,34838,Adventure Pictures
79534,34838,Adventure Films
7506,14905,Miramax Films
19130,14905,Channel Four Films
50842,14905,Dragon Pictures
48942,14583,Metro-Goldwyn-Mayer (MGM)
10159,14583,MDP Worldwide
37509,11975,Paramount Pictures
83448,11975,Constellation Entertainment
8135,4995,New Line Cinema
43838,4995,Ghoulardi Film Company
54851,4995,Lawrence Gordon Productions
8172,9281,Paramount Pictures
90738,45928,Warner Bros.
1593,45928,Morgan Creek Productions
1599,563,TriStar Pictures
2303,563,Touchstone Pictures
2396,563,Big Bug Pictures
3851,61337,Live Entertainment
4923,61337,Mediaworks
42226,61337,ASQA Film Partnership
7184,19931,Hollywood Pictures
11433,31535,101st Street Films
78987,10215,Paramount Pictures
25905,10215,Miramax Films
1532,10215,Intermedia Films
66755,10215,Mirage Enterprises
8911,9823,New Line Cinema
8043,9823,Threshold Entertainment
30966,37165,Paramount Pictures
30967,37165,Scott Rudin Productions
30968,45609,Miramax Films
78049,38904,Bergen Film
54531,38904,First Look International
14221,9407,Metro-Goldwyn-Mayer (MGM)
6314,9407,Avnet/Kerner Productions
5280,4824,Universal Pictures
80485,4824,Toho-Towa
68860,4824,Mutual Film Company
4763,4824,Marubeni
2847,4824,Tele München Fernseh Produktionsgesellschaft (TMG)
4293,4824,Alphaville Films
14310,4824,British Broadcasting Corporation (BBC)
14311,4824,UGC PH
7929,4824,Mel's Cite du Cinema
8775,9444,Twentieth Century Fox Film Corporation
427,9444,Fox Animation Studios
8677,9444,Fox Family Films
44426,9444,The Big Gun Project
17824,9444,Little Wolf Entertainment
58240,9414,Regency Enterprises
58241,9414,Taurus Films
90143,9414,Polar Productions
90145,9414,Warner Bros.
90146,8078,Twentieth Century Fox Film Corporation
1799,8078,Brandywine Productions
44962,11831,DreamWorks SKG
91380,2895,Butcher's Run Productions
1561,39177,France 3 Cinema
14361,19601,Channel Four Films
8821,19601,ASK Kodansha
4233,19601,NDF Inc.
27023,124606,Asylum Films
78875,124606,FM Entertainment
1087,124606,Eagle Eye Films Inc.
44730,42832,Telefilm Canada
59354,42832,Melenny Productions
22639,42832,Super Écran
22640,42832,Gouvernement Canadien
6133,42832,Fonds de télévision et de câblodistribution pour la production d'émissions canadiennes
6135,42832,Gouvernement du Québec
6136,22797,Geffen Pictures
6138,22797,Warner Bros.
56115,2639,Fine Line Features
3150,9574,Walt Disney Pictures
33665,9574,Great Oaks Entertainment
277,10371,Universal Pictures
8828,10371,Yorktown Productions
4753,10371,The Bubble Factory
21919,10371,Sheinberg Productions
8036,489,Miramax Films
59646,489,Lawrence Bender Productions
59403,489,Be Gentlemen Limited Partnership
14579,9714,Twentieth Century Fox Film Corporation
53379,9714,Hughes Entertainment
53380,170430,The Image Organization
7588,170430,M.O.D. Productions Inc.
12044,8197,Warner Bros.
7531,8197,Malpaso Company
7532,6283,DreamWorks
7533,4233,Miramax Films
11562,4233,Konrad Pictures
11563,4233,Maven Entertainment
2130,4233,Dimension Films
10399,191874,Allegro Films
91303,191874,The Image Organization
46328,10217,Fine Line Features
5223,10217,Alliance Communications
7333,438108,Chase Regency
39613,597,Paramount Pictures
3496,597,Twentieth Century Fox Film Corporation
13122,597,Lightstorm Entertainment
42,714,Eon Productions
3195,52537,Miravista Films
36600,52537,Don Quixote
16856,62394,Allied Films
16857,62394,Lightmotive
14590,9922,Tig Productions
4878,9922,Warner Bros.
6197,547,Wildwood Enterprises
19029,547,Touchstone Pictures
60303,184,Miramax Films
2509,9746,Touchstone Pictures
14225,9438,Walt Disney Pictures
36189,115,Gramercy Pictures
55798,115,PolyGram Filmed Entertainment
55799,115,Working Title Films
1400,26941,Sony Pictures Classics
991,27103,Centre National de la Cinématographie
26139,27103,Canal+
25580,9410,Twentieth Century Fox Film Corporation
79727,9410,Art Linson Productions
37061,32302,TriStar Pictures
8255,32302,Leeds/Ben-Ami Productions
8257,32302,Sheen Productions
13816,216794,Saban Entertainment
76083,216794,Producers Network Associates
26423,88863,Live Entertainment
65559,88863,Heller Highwater Productions
3984,41417,Twentieth Century Fox Film Corporation
10784,12538,Dimension Films
11035,586,New Line Cinema
11036,586,Tribeca Productions
10696,586,Baltimore Pictures
16058,2666,New Line Cinema
5845,2666,Mystery Clock Cinema
27405,46338,J&M Entertainment
12049,46338,BMG Independents
15749,54007,Trimark Pictures
2200,54007,Manny Coto Productions
692,11258,Paramount Pictures
7571,11258,Toho-Towa
26927,11258,Mutual Film Company
4552,11258,PolyGram Filmed Entertainment
1824,11258,Marubeni
51312,11258,Tele München Fernseh Produktionsgesellschaft (TMG)
2184,11258,UGC PH
2315,11258,British Broadcasting Corporation (BBC) Television
4059,11258,Stargate Studios
448,9490,Universal Pictures
995,9411,Atlas Entertainment
21784,9411,Turner Pictures (I)
21785,25719,Arts Council of England
816,25719,National Lottery
15700,25719,Gruber Bros.
53732,25719,Tomboy Films
53733,25719,Winchester Multimedia PLC
85163,11220,Jet Tone Production
85164,11220,Chan Ye-Cheng
85165,21253,Miramax Films
37015,21253,Columbia TriStar
4237,6116,Columbia Pictures Corporation
2786,9457,Hollywood Pictures
3213,9457,Cinergi Pictures Entertainment
14585,9457,Calimari Productions
16850,44361,Zero Film GmbH
46195,44361,Lenfilm Studio
53010,44361,Severny Fond
53011,11702,Columbia Pictures Corporation
12245,2923,Miramax Films
89134,2923,Synchronistic Pictures
89135,2923,Scala Productions
95163,12238,New Amsterdam Entertainment
9281,12238,Medusa Film
10393,12238,Stardust International
29467,11568,Universal Pictures
5726,66894,Dimension Films
2127,11003,New Line Cinema
3858,11003,Robert Simonds Productions
3859,11003,Juno Pix
3860,10153,Punch Productions
4120,10153,Warner Bros.
4121,10153,Baltimore Pictures
89627,10153,Constant c Productions
89628,47112,Channel Four Films
24939,47112,Road Movies Dritte Produktionen
39237,47112,Samson Films
5044,47112,Zephyr Films
5045,47112,Neue Deutsche Filmgesellschaft (NDF)
7492,47112,Pony Canyon
5417,102732,Bandeira Entertainment
1398,30949,Castle Rock Entertainment
2259,30949,Columbia Pictures Corporation
1036,30949,Rialto Films
3302,30949,Code Entertainment
5538,2898,Gracie Films
12266,2898,TriStar Pictures
60963,9558,The Rank Organisation
1763,9558,Reteitalia
44438,9558,Seven Arts Pictures
5038,9558,Carolco Pictures
4448,26269,Paramount Pictures
15149,26269,Scott Rudin Productions
12607,26269,Cinehaus
8040,11808,Kopelson Entertainment
1044,11808,Warner Bros.
10568,6970,Wildgaze Films
1931,6970,Australian Film Finance Corporation (AFFC)
3909,6970,Unthank Films
14312,6970,Goldwyn Entertainment Company
14313,6970,Scala Productionss
33433,47452,Arts Council of England
2932,47452,British Broadcasting Corporation (BBC)
2933,47452,British Screen Productions
10692,18205,Alameda Films
12178,18205,Instituto Mexicano de Cinematografía (IMCINE)
3753,18205,Consejo Nacional para la Cultura y las Artes (CONACULTA)
18336,36943,TriStar Pictures
36973,36943,Triumph Films
72874,21736,MacGillivray Freeman Films
72877,21736,IMAX
72878,21736,Arcturus Motion Pictures
1628,21736,Polartec
7161,17941,TriStar Pictures
11461,10668,Live Entertainment
4194,10668,Mediaworks
21518,10668,Dinamo Entertainment
10046,9313,United Artists Corporation
44709,42807,Twentieth Century Fox Film Corporation
44710,42807,Detour Filmproduction
52704,617,Mandalay Entertainment
20614,36568,DreamWorks SKG
20615,36568,Mutual Film Company
2764,37272,Fox 2000 Pictures
13100,37272,Jacobs/Mutrux
3441,5910,Bandai Visual Company
19122,5910,Office Kitano
890,5910,TV Tokyo
52944,5910,Tokyo FM Broadcasting Co.
5552,9440,Universal Pictures
243,9440,Mutual Film Company
79023,53092,Shooting Gallery
636,32911,Miramax Films
2017,32911,Woods Entertainment
40697,44308,Miramax Films
40698,124821,Front Street Pictures
570,124821,BMG Independents
1393,124821,Edenstreet Productions
11671,32456,Fox Searchlight Pictures
18347,93350,Wildwood Enterprises
22308,93350,PolyGram Filmed Entertainment
10463,93350,Good Machine
61092,93350,Marlboro Road Gang Productions
60535,32144,PolyGram Filmed Entertainment
5018,32144,Interscope Communications
53511,17127,Twentieth Century Fox Film Corporation
10154,40688,Walt Disney Pictures
38223,19848,New Line Cinema
1240,17644,PolyGram Filmed Entertainment
87466,17644,Lyrick Studios
302,1774,British Broadcasting Corporation (BBC)
6458,1774,Dog Eat Dog Films
74894,1774,Mayfair Entertainment International
74895,30265,Canal Plus
74896,30265,Trimark Pictures
74897,2157,New Line Cinema
74898,2157,Irwin Allen Productions
74899,2157,Prelude Pictures
74900,2157,Saltire Entertainment
74901,70581,Duo Art Productions
22291,8838,Imagine Entertainment
22292,8838,Universal Pictures
4302,29193,Jean Doumanian Productions
33798,29193,Sweetland Films
33799,29193,Magnolia Films
380,29193,Jasmine Productions Inc.
27356,795,Atlas Entertainment
27357,795,Regency Enterprises
19116,795,Monarchy Enterprises B.V.
5389,795,Warner Bros.
23503,795,Taurus Film
20917,16980,Castle Rock Entertainment
20919,16980,PolyGram Filmed Entertainment
20920,16980,Westerly Films
20922,27472,Paramount Pictures
2214,47881,Columbia Pictures
2651,47881,Castle Rock Entertainment
4378,9469,40 Acres & A Mule Filmworks
93580,9469,Touchstone Pictures
26468,12488,Island Pictures
26469,12488,Enchanter Entertainment
36982,81367,TriStar Pictures
1686,267,El Deseo
4700,267,France 3 Cinéma
53817,267,CiBy 2000
24342,16148,Castle Rock Entertainment
3377,16148,Columbia Pictures Corporation
3840,16148,Manifest Film Company
73956,21252,SE8 Group
73957,9449,Working Title Films
780,9449,Polygram Filmed Entertainment
7385,6264,Constantin Film Produktion
1102,6264,Babelsberg Film
11628,6264,Celtridge
842,188870,Here Studios
50103,188870,Leather Jacket Productions
16127,188870,Goldeco Pictures
25807,78149,Hollywood Pictures
9331,78149,Cinergi Pictures Entertainment
3453,15513,Universal Pictures
11771,31220,Touchstone Pictures
14837,13907,Strength Ltd.
10906,29825,Lakeshore Entertainment
10907,10622,Golden Harvest Company
4950,30020,Abbas Kiarostami Productions
417,17139,First Floor Features
4808,17139,Almerica Films
41539,10216,Metro-Goldwyn-Mayer (MGM)
15062,9771,Warner Bros.
10317,9771,Morgan Creek Productions
4705,24560,Castle Rock Entertainment
87817,76330,Cabin Creek Films
40161,9448,TriStar Pictures
11116,38618,Village Roadshow Pictures
69253,38618,Dieter Geissler Filmproduktion
23126,38618,Film Afrika Worldwide
16771,38618,Clipsal Films
14389,38618,Alta Vista
1819,18316,Universal Pictures
18068,78373,HSX Films
22051,78373,Chase Productions
42761,77514,Centre National de la Cinématographie (CNC)
5410,77514,Compagnie des Films
21468,77514,Compagnie Est-Ouest
21469,49474,PolyGram Filmed Entertainment
21470,49474,BBC
10218,4415,Columbia Pictures
67993,8656,Paramount Pictures
17779,8656,DreamWorks SKG
129,8656,Zanuck/Brown Productions
80889,8656,Manhattan Project
42932,58680,New Line Cinema
1016,58680,New Deal Productions
2442,58680,Gotham Entertainment Group
2683,35796,The Rank Organisation
12024,35796,Toledo Pictures
23433,18937,Warner Bros.
49181,929,TriStar Pictures
85739,929,Centropolis Film Productions
85740,929,Toho Company
85741,929,Independent Pictures (II)
85742,929,Fried Films
85743,9452,Twentieth Century Fox Film Corporation
85744,1878,Universal Pictures
85745,1878,Summit Entertainment
85746,1878,Rhino Films
13818,1878,Fear and Loathing LLC
1801,1878,Shark Productions
4411,40505,Dimension Films
12000,40505,No Limit Films
27897,14342,DiNovi Pictures
30994,14342,Turner Pictures (I)
2882,9715,Twentieth Century Fox Film Corporation
349,9715,Fortis Films
10791,26610,Norsk Film
29052,26610,Nordic Screen Production AS
4278,26610,Norsk Filminstitutt
19878,40961,New Zealand Film Commission
35061,40961,Essential Films
24373,1965,Kopelson Entertainment
24374,1965,Warner Bros.
45689,312,Roxy Film
81134,312,Bayerischer Rundfunk
10397,6068,Caravan Pictures
14908,6068,Roger Birnbaum Productions
13955,6068,Northern Lights Entertainment
5067,6068,Touchstone Pictures
14238,15037,Columbia Pictures
89283,37636,October Films
94147,37636,Antidote Films (I)
94148,37636,391 Productions
19,17044,Channel Four Films
81017,17044,Intermedia Films
40444,17044,Greenpoint Films
1267,60951,Fine Line Features
52843,60951,Roland-Film
3645,21334,The Institute for the Intellectual Development of Children & Young Adults
8845,32284,Tritone Productions
695,37410,Shooting Gallery
35868,37410,True Fiction Pictures
40144,53765,Joel Castleberg Productions
50433,10674,Walt Disney Pictures
54940,10674,Walt Disney Feature Animation
14535,136134,Revolution Films
14536,846,Twentieth Century Fox Film Corporation
18982,846,Ten Thirteen Productions
616,12655,Shooting Gallery
25862,12655,Bórd Scannán na hÉireann
25863,12655,British Broadcasting Corporation (BBC)
8041,12655,Treasure Entertainment
13334,12655,Radio Telefís Éireann (RTÉ)
37449,12655,Easkel Media
81359,3050,Twentieth Century Fox Film Corporation
10318,3050,Joseph M. Singer Entertainment
21635,3050,Davis Entertainment
21636,1389,Universal Pictures
22231,1389,Jersey Films
84848,11020,The Australian Film Commission
84849,11020,McElroy & McElroy
42033,11020,Picnic Productions Pty. Ltd.
5747,11020,British Empire Films Australia
37667,20862,Miramax Films
79024,20862,ShadowCatcher Entertainment
3809,95,Jerry Bruckheimer Films
3811,95,Touchstone Pictures
7692,95,Valhalla Motion Pictures
7693,944,Silver Pictures
5329,944,Donner/Shuler-Donner Productions
5367,944,Warner Bros.
4676,35680,TriStar Pictures
10417,11551,Universal Pictures
10706,11551,Amblin Entertainment
7475,11551,DreamWorks Pictures
43412,473,Truth and Soul Pictures Inc
3196,473,Protozoa Pictures
4673,473,Harvest Filmworks
9068,473,Plantain Films
11073,102304,Circle Films
44804,102304,DuArt
238,102304,Anyway Productions
11913,544,Twentieth Century Fox Film Corporation
3615,10513,Reynolds Pictures
89510,28966,Paramount Famous Lasky Corporation
89511,65203,Metro-Goldwyn-Mayer (MGM)
799,143,Universal Pictures
1122,42861,RKO Radio Pictures
1145,33680,Metro-Goldwyn-Mayer (MGM)
1137,56164,Fox Film Corporation
1546,12311,Metro-Goldwyn-Mayer (MGM)
1547,43277,Metro-Goldwyn-Mayer (MGM)
7045,43278,Warner Bros.
14697,34106,Columbia Pictures
1772,43266,Twentieth Century Fox Film Corporation
43717,27367,Metro-Goldwyn-Mayer (MGM)
748,17661,Paramount Pictures
53676,28580,Paramount
9974,887,"Samuel Goldwyn Company, The"
32718,33667,Twentieth Century Fox Film Corporation
82310,23383,Two Cities Films
74061,25430,Columbia Pictures Corporation
21447,27191,Paramount Pictures
17106,11426,Columbia Pictures Corporation
23019,654,Columbia Pictures
3476,654,Horizon Pictures
5391,15919,United Artists
12402,15919,Hecht-Lancaster Productions
2773,1725,United Artists
10843,1725,Seven Arts
33025,1725,Mirisch Pictures
79699,5769,Woodfall Film Productions
79700,874,Columbia Pictures Corporation
60530,874,Highland Films
43714,10633,United Artists
6318,10633,"Mirisch Corporation, The"
159,17917,Columbia Pictures Corporation
20352,17917,Warwick Film Productions
67988,17917,Romulus Films
67989,3116,United Artists
23525,3116,Florin Productions
23526,3116,Jerome Hellman Productions
1360,1051,Twentieth Century Fox Film Corporation
10593,1051,D'Antoni Productions
26818,1051,Schine-Moore Productions
26819,1366,United Artists
3466,12102,Columbia Pictures
8093,16619,Paramount Pictures
8094,16619,Wildwood Enterprises
53005,9443,Twentieth Century Fox Film Corporation
53006,9443,Warner Bros.
7120,9443,Enigma Productions
21738,9443,The Ladd Company
21740,9443,"Allied Stars, Ltd."
21741,11050,Paramount Pictures
34197,606,Universal Pictures
36546,606,Mirage Entertainment
47154,746,Columbia Pictures
81129,746,Hemdale Film Corporation
81130,746,Recorded Pictures Company
4531,746,Soprofilms
4835,746,TAO Film
6082,746,Yanco
12740,380,United Artists
37167,380,Star Partners II Ltd.
2187,403,The Zanuck Company
73642,403,Majestic Films International
14069,403,Warner Bros.
323,11485,Palomar Pictures
3249,11485,American Broadcasting Company (ABC)
69989,466,Gus Productions
93530,466,Warner Bros.
37358,13820,Edge City
21120,15389,Allagash Films
21121,13597,Lucasfilm
3147,13597,TriStar Pictures
3148,13597,"Jim Henson Company, The"
3149,13597,Henson Associates (HA)
87947,2108,Universal Pictures
15165,2108,Channel Productions
4799,2108,A&M Films
16119,10014,New Line Cinema
